1.780000000000000000e+02,6.000000000000000000e+00,4.801693163553314436e-01
1.800000000000000000e+02,6.000000000000000000e+00,4.779521457466852641e-01
1.820000000000000000e+02,6.000000000000000000e+00,4.757666712840384893e-01
1.840000000000000000e+02,6.000000000000000000e+00,4.736121354415590012e-01
1.860000000000000000e+02,6.000000000000000000e+00,4.714878059010754741e-01
1.880000000000000000e+02,7.000000000000000000e+00,5.294116485784436943e-01
1.900000000000000000e+02,7.000000000000000000e+00,5.271887347230940213e-01
1.920000000000000000e+02,7.000000000000000000e+00,5.249948475498154021e-01
1.940000000000000000e+02,7.000000000000000000e+00,5.228293536792064655e-01
1.960000000000000000e+02,7.000000000000000000e+00,5.206916389240014986e-01
1.980000000000000000e+02,7.000000000000000000e+00,5.185811075519749513e-01
2.000000000000000000e+02,7.000000000000000000e+00,5.164971815827877899e-01
2.020000000000000000e+02,7.000000000000000000e+00,5.144393001169625945e-01
2.040000000000000000e+02,7.000000000000000000e+00,5.124069186953026378e-01
2.060000000000000000e+02,7.000000000000000000e+00,5.103995086871508935e-01
2.080000000000000000e+02,7.000000000000000000e+00,5.084165567060038304e-01
2.100000000000000000e+02,7.000000000000000000e+00,5.064575640510462495e-01
2.120000000000000000e+02,7.000000000000000000e+00,5.045220461732961015e-01
2.140000000000000000e+02,7.000000000000000000e+00,5.026095321650878578e-01
2.160000000000000000e+02,7.000000000000000000e+00,5.007195642717250372e-01
2.180000000000000000e+02,7.000000000000000000e+00,4.988516974241792301e-01
2.200000000000000000e+02,7.000000000000000000e+00,4.970054987917834066e-01
2.220000000000000000e+02,7.000000000000000000e+00,4.951805473539334090e-01
2.240000000000000000e+02,7.000000000000000000e+00,4.933764334898515513e-01
2.260000000000000000e+02,7.000000000000000000e+00,4.915927585855347504e-01
2.280000000000000000e+02,7.000000000000000000e+00,4.898291346570460836e-01
2.300000000000000000e+02,7.000000000000000000e+00,4.880851839893625144e-01
2.320000000000000000e+02,7.000000000000000000e+00,4.863605387900327148e-01
2.340000000000000000e+02,7.000000000000000000e+00,4.846548408569331112e-01
2.360000000000000000e+02,7.000000000000000000e+00,4.829677412594616248e-01
2.380000000000000000e+02,7.000000000000000000e+00,4.812989000325300637e-01
2.400000000000000000e+02,7.000000000000000000e+00,4.796479858827633058e-01
2.420000000000000000e+02,7.000000000000000000e+00,4.780146759063280126e-01
2.440000000000000000e+02,7.000000000000000000e+00,4.763986553178680139e-01
2.460000000000000000e+02,7.000000000000000000e+00,4.747996171900235041e-01
2.480000000000000000e+02,8.000000000000000000e+00,5.251170651329069017e-01
2.500000000000000000e+02,8.000000000000000000e+00,5.234496015849599004e-01
2.520000000000000000e+02,8.000000000000000000e+00,5.217986596509102126e-01
2.540000000000000000e+02,8.000000000000000000e+00,5.201639649892486617e-01
2.560000000000000000e+02,8.000000000000000000e+00,5.185452496017739499e-01
2.580000000000000000e+02,8.000000000000000000e+00,5.169422516471876561e-01
2.600000000000000000e+02,8.000000000000000000e+00,5.153547152612775184e-01
2.620000000000000000e+02,8.000000000000000000e+00,5.137823903834122241e-01
2.640000000000000000e+02,8.000000000000000000e+00,5.122250325890964628e-01
2.660000000000000000e+02,8.000000000000000000e+00,5.106824029283413280e-01
2.680000000000000000e+02,8.000000000000000000e+00,5.091542677696141439e-01
2.700000000000000000e+02,8.000000000000000000e+00,5.076403986491417886e-01
2.720000000000000000e+02,8.000000000000000000e+00,5.061405721253640078e-01
2.740000000000000000e+02,8.000000000000000000e+00,5.046545696383238910e-01
2.760000000000000000e+02,8.000000000000000000e+00,5.031821773738014425e-01
2.780000000000000000e+02,8.000000000000000000e+00,5.017231861320137210e-01
2.800000000000000000e+02,8.000000000000000000e+00,5.002773912006897028e-01
2.820000000000000000e+02,8.000000000000000000e+00,4.988445922323633264e-01
2.840000000000000000e+02,8.000000000000000000e+00,4.974245931257120779e-01
2.860000000000000000e+02,8.000000000000000000e+00,4.960172019107935704e-01
2.880000000000000000e+02,8.000000000000000000e+00,4.946222306380245182e-01
2.900000000000000000e+02,8.000000000000000000e+00,4.932394952707654934e-01
2.920000000000000000e+02,8.000000000000000000e+00,4.918688155813735197e-01
2.940000000000000000e+02,8.000000000000000000e+00,4.905100150505899426e-01
2.960000000000000000e+02,8.000000000000000000e+00,4.891629207701413962e-01
2.980000000000000000e+02,8.000000000000000000e+00,4.878273633484349059e-01
3.000000000000000000e+02,8.000000000000000000e+00,4.865031768192289441e-01
3.020000000000000000e+02,8.000000000000000000e+00,4.851901985531760220e-01
3.040000000000000000e+02,8.000000000000000000e+00,4.838882691721271279e-01
3.060000000000000000e+02,8.000000000000000000e+00,4.825972324661005342e-01
3.080000000000000000e+02,8.000000000000000000e+00,4.813169353128153305e-01
3.100000000000000000e+02,8.000000000000000000e+00,4.800472275997019200e-01
3.120000000000000000e+02,8.000000000000000000e+00,4.787879621482930559e-01
3.140000000000000000e+02,8.000000000000000000e+00,4.775389946409199227e-01
3.160000000000000000e+02,9.000000000000000000e+00,5.220261014254534704e-01
3.180000000000000000e+02,9.000000000000000000e+00,5.207278892460136532e-01
3.200000000000000000e+02,9.000000000000000000e+00,5.194397748491198508e-01
3.220000000000000000e+02,9.000000000000000000e+00,5.181616263404628109e-01
3.240000000000000000e+02,9.000000000000000000e+00,5.168933142292505556e-01
3.260000000000000000e+02,9.000000000000000000e+00,5.156347113724355502e-01
3.280000000000000000e+02,9.000000000000000000e+00,5.143856929205019579e-01
3.300000000000000000e+02,9.000000000000000000e+00,5.131461362647633528e-01
3.320000000000000000e+02,9.000000000000000000e+00,5.119159209861153803e-01
3.340000000000000000e+02,9.000000000000000000e+00,5.106949288052055058e-01
3.360000000000000000e+02,9.000000000000000000e+00,5.094830435339655628e-01
3.380000000000000000e+02,9.000000000000000000e+00,5.082801510284746804e-01
3.400000000000000000e+02,9.000000000000000000e+00,5.070861391430971921e-01
3.420000000000000000e+02,9.000000000000000000e+00,5.059008976858665463e-01
3.440000000000000000e+02,9.000000000000000000e+00,5.047243183750703688e-01
3.460000000000000000e+02,9.000000000000000000e+00,5.035562947970013692e-01
3.480000000000000000e+02,9.000000000000000000e+00,5.023967223648325708e-01
3.500000000000000000e+02,9.000000000000000000e+00,5.012454982785926605e-01
3.520000000000000000e+02,9.000000000000000000e+00,5.001025214861946067e-01
3.540000000000000000e+02,9.000000000000000000e+00,4.989676926454948980e-01
3.560000000000000000e+02,9.000000000000000000e+00,4.978409140873484295e-01
3.580000000000000000e+02,9.000000000000000000e+00,4.967220897796267298e-01
3.600000000000000000e+02,9.000000000000000000e+00,4.956111252921713284e-01
3.620000000000000000e+02,9.000000000000000000e+00,4.945079277626562853e-01
3.640000000000000000e+02,9.000000000000000000e+00,4.934124058633331811e-01
3.660000000000000000e+02,9.000000000000000000e+00,4.923244697686212090e-01
3.680000000000000000e+02,9.000000000000000000e+00,4.912440311235348744e-01
3.700000000000000000e+02,9.000000000000000000e+00,4.901710030129109441e-01
3.720000000000000000e+02,9.000000000000000000e+00,4.891052999314109972e-01
3.740000000000000000e+02,9.000000000000000000e+00,4.880468377542915848e-01
3.760000000000000000e+02,9.000000000000000000e+00,4.869955337088918146e-01
3.780000000000000000e+02,9.000000000000000000e+00,4.859513063468525740e-01
3.800000000000000000e+02,9.000000000000000000e+00,4.849140755170113226e-01
3.820000000000000000e+02,9.000000000000000000e+00,4.838837623389801168e-01
3.840000000000000000e+02,9.000000000000000000e+00,4.828602891773699501e-01
3.860000000000000000e+02,9.000000000000000000e+00,4.818435796166491425e-01
3.880000000000000000e+02,9.000000000000000000e+00,4.808335584366211779e-01
3.900000000000000000e+02,9.000000000000000000e+00,4.798301515884924040e-01
3.920000000000000000e+02,1.000000000000000000e+01,5.197035644876522031e-01
3.940000000000000000e+02,1.000000000000000000e+01,5.186636082964029004e-01
3.960000000000000000e+02,1.000000000000000000e+01,5.176301724005515359e-01
3.980000000000000000e+02,1.000000000000000000e+01,5.166031880487068628e-01
4.000000000000000000e+02,1.000000000000000000e+01,5.155825875022881366e-01
4.020000000000000000e+02,1.000000000000000000e+01,5.145683040164997779e-01
4.040000000000000000e+02,1.000000000000000000e+01,5.135602718217385787e-01
4.060000000000000000e+02,1.000000000000000000e+01,5.125584261054186852e-01
4.080000000000000000e+02,1.000000000000000000e+01,5.115627029942066972e-01
4.100000000000000000e+02,1.000000000000000000e+01,5.105730395366532282e-01
4.120000000000000000e+02,1.000000000000000000e+01,5.095893736862147083e-01
4.140000000000000000e+02,1.000000000000000000e+01,5.086116442846480012e-01
4.160000000000000000e+02,1.000000000000000000e+01,5.076397910457796092e-01
4.180000000000000000e+02,1.000000000000000000e+01,5.066737545396265974e-01
4.200000000000000000e+02,1.000000000000000000e+01,5.057134761768734554e-01
4.220000000000000000e+02,1.000000000000000000e+01,5.047588981936798058e-01
4.240000000000000000e+02,1.000000000000000000e+01,5.038099636368325029e-01
4.260000000000000000e+02,1.000000000000000000e+01,5.028666163492085950e-01
4.280000000000000000e+02,1.000000000000000000e+01,5.019288009555591401e-01
4.300000000000000000e+02,1.000000000000000000e+01,5.009964628486027749e-01
4.320000000000000000e+02,1.000000000000000000e+01,5.000695481754109384e-01
4.340000000000000000e+02,1.000000000000000000e+01,4.991480038240929673e-01
4.360000000000000000e+02,1.000000000000000000e+01,4.982317774107584141e-01
4.380000000000000000e+02,1.000000000000000000e+01,4.973208172667625826e-01
4.400000000000000000e+02,1.000000000000000000e+01,4.964150724262212933e-01
4.420000000000000000e+02,1.000000000000000000e+01,4.955144926137843298e-01
4.440000000000000000e+02,1.000000000000000000e+01,4.946190282326770604e-01
4.460000000000000000e+02,1.000000000000000000e+01,4.937286303529809794e-01
4.480000000000000000e+02,1.000000000000000000e+01,4.928432507001648810e-01
4.500000000000000000e+02,1.000000000000000000e+01,4.919628416438600049e-01
4.520000000000000000e+02,1.000000000000000000e+01,4.910873561868573378e-01
4.540000000000000000e+02,1.000000000000000000e+01,4.902167479543413919e-01
4.560000000000000000e+02,1.000000000000000000e+01,4.893509711833411435e-01
